Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Bryan Ramos,CHW,R,17-17,218,0.087155963,0.201834862,0.431818181,0.276595744,0.353211009,0.414893617,0.768104626,0.138297873,5.527049745,0.331034482,-1.484778636,33.44368565,3.102285476,0.359175422,110.2245956,25621
Will Brennan,CLE,"A-,R",21-21,247,0.101214574,0.06882591,1.470588235,0.26635514,0.353658536,0.369158878,0.722817414,0.102803738,7.044419733,0.282828282,-1.024670159,34.99784048,3.567564762,0.345668049,109.2843494,25660
Grant McCray,SFG,R,18-18,220,0.136363636,0.245454545,0.555555555,0.27027027,0.378995433,0.335135135,0.714130568,0.064864865,7.334262274,0.374045801,-3.091879689,32.62011463,2.000352988,0.35289902,106.5328823,25690
Dustin Harris,OAK,"A-,R",19-19,238,0.105042016,0.163865546,0.641025641,0.325358851,0.403361344,0.406698564,0.810059908,0.081339713,4.869655635,0.394117647,-1.415388216,40.63511905,10.20956068,0.38472248,133.6615832,25705
Bobby Witt Jr.,KCR,R,19-19,180,0.072222222,0.194444444,0.371428571,0.262195121,0.316666666,0.353658536,0.670325202,0.091463415,8.721035749,0.323076923,1.20113221,21.37201106,-3.680521198,0.316815246,85.30878571,25764
Pedro Pages,STL,A-,20-20,214,0.130841121,0.18224299,0.717948717,0.290502793,0.392523364,0.430167597,0.822690961,0.139664804,3.959492844,0.354609929,0.200951112,35.63856165,11.74861595,0.388819828,149.1780772,25782
Blake Sabol,PIT,A-,21-21,246,0.138211382,0.247967479,0.557377049,0.245192307,0.349593495,0.350961538,0.700555033,0.105769231,5.578043535,0.331081081,-0.562411517,31.61294576,4.150671732,0.335631857,115.1140861,25805
Jared Triolo,PIT,A-,21-21,264,0.102272727,0.18560606,0.551020408,0.239316239,0.314393939,0.388888888,0.703282827,0.149572649,6.032435819,0.29032258,0.209950701,32.37081218,2.899103462,0.327391993,109.8369032,25807
Ryan Kreidler,DET,A-,21-21,257,0.077821011,0.237354085,0.327868852,0.23245614,0.307392996,0.350877192,0.658270188,0.118421052,7.130463229,0.303571428,0.237425023,28.95581074,0.265548847,0.31347772,100.9255714,25867
Kerry Carpenter,DET,"A-,R",21-21,209,0.105263157,0.100478468,1.047619047,0.303370786,0.387559808,0.578651685,0.966211493,0.275280899,7.582826694,0.296052631,1.233448644,43.00652332,17.58262956,0.443015043,167.8645328,25961
Orelvis Martinez,TOR,R,17-17,163,0.08588957,0.17791411,0.48275862,0.274647887,0.351851851,0.549295774,0.901147625,0.274647887,6.127961998,0.296296296,0.276718996,29.91051465,9.928541722,0.414441639,149.6874946,25967
Kevin Alcantara,NYY,R,16-16,174,0.045977011,0.206896551,0.222222222,0.254658385,0.304597701,0.360248447,0.664846148,0.105590062,7.586901889,0.32,-0.364541151,19.84972395,-2.089640339,0.320924144,90.09727399,25971
Nasim Nunez,MIA,"A-,R",18-18,226,0.154867256,0.21238938,0.729166666,0.2,0.32735426,0.237837837,0.565192097,0.037837837,8.370628584,0.26618705,4.513533096,21.30161461,-6.272009773,0.295265888,76.61469622,25979
Vaughn Grissom,ATL,R,18-18,184,0.086956521,0.14673913,0.592592592,0.2875,0.360655737,0.4,0.760655737,0.1125,5.062200677,0.32330827,0.416744453,27.1284509,4.572113367,0.36629582,120.2697506,26031
Brett Baty,NYM,"A-,R",19-19,228,0.153508771,0.285087719,0.538461538,0.234042553,0.368421052,0.452127659,0.820548711,0.218085106,4.122023802,0.318965517,0.106874349,38.44978859,8.672320773,0.3781822,130.5076175,26123
Kyle Stowers,BAL,A-,21-21,228,0.087719298,0.23245614,0.37735849,0.215686274,0.289473684,0.37745098,0.666924664,0.161764706,4.639734112,0.258503401,0.609816957,25.99798869,0.545149344,0.315376759,102.1418017,26151
Luis Matos,SFG,R,17-17,290,0.068965517,0.106896551,0.64516129,0.366533864,0.437931034,0.565737051,1.003668085,0.199203187,7.830280892,0.391705069,2.955753915,68.13474682,28.67809427,0.473606272,172.6385007,26467
Spencer Horwitz,TOR,"A-,R",21-21,277,0.086642599,0.108303249,0.8,0.306451612,0.368231046,0.439516129,0.807747175,0.133064517,5.067805045,0.331797235,1.208374971,45.6299283,9.223246171,0.36911994,124.1733236,26477
Angel Martinez,CLE,R,17-17,261,0.111111111,0.111111111,1,0.306306306,0.401544401,0.427927927,0.829472328,0.121621621,7.056525122,0.347150259,0.038699046,47.57813386,12.1275306,0.407430095,134.2096593,26540
Luisangel Acuna,TEX,R,17-17,240,0.141666666,0.108333333,1.307692307,0.341584158,0.4375,0.455445544,0.892945544,0.113861386,7.863442887,0.380681818,0.768634605,49.35915103,16.76089515,0.43737133,151.4165396,26548
Jonatan Clase,SEA,R,17-17,286,0.178321678,0.195804195,0.910714285,0.30044843,0.434163701,0.443946188,0.878109889,0.143497758,8.979167972,0.386904761,1.685714538,57.26031428,18.41405937,0.430386442,147.4024057,26599
Vinnie Pasquantino,KCR,R,21-21,248,0.108870967,0.161290322,0.675,0.293838862,0.370967741,0.592417061,0.963384802,0.298578199,3.434523803,0.292682926,0.179949469,50.21405173,17.12745357,0.414164181,151.765532,27676
Michael Massey,KCR,R,21-21,192,0.067708333,0.145833333,0.464285714,0.2716763,0.338541666,0.39884393,0.737385596,0.12716763,5.448523408,0.29787234,0.961334019,26.85643963,1.241008793,0.337615533,104.8447703,27684
Eric Yang,CIN,R,21-21,209,0.110047846,0.210526315,0.522727272,0.290123456,0.427884615,0.419753086,0.847637701,0.12962963,1.69588744,0.364406779,0.387962587,39.13032826,10.04464101,0.392443678,134.5346525,27698
Brett Wisely,TBR,R,20-20,205,0.082926829,0.141463414,0.586206896,0.273743016,0.334975369,0.441340782,0.776316151,0.167597766,6.049987068,0.293333333,-0.170214377,30.33996265,2.990153689,0.34754814,110.9329966,27735
Gregor Blanco,SFG,AAA,34-35,620,0.120967741,0.216129032,0.559701492,0.246240601,0.338211382,0.39849624,0.736707622,0.152255639,5.237041567,0.294573643,-1.530471082,75.8489417,-7.475042419,0.326390838,91.03859137,3123
Cliff Pennington,TEX,AAA,34-35,399,0.125313283,0.213032581,0.588235294,0.207100591,0.309823677,0.322485207,0.632308884,0.115384616,5.331981268,0.252964426,0.721202818,35.46918077,-16.58170944,0.288974091,68.41625643,3395
Rene Rivera,LAA,"A+,AAA",34-35,421,0.080760095,0.256532066,0.314814814,0.255319148,0.323809523,0.505319148,0.829128671,0.25,1.338245484,0.281632653,0.124286125,60.6608888,3.597112326,0.35008958,106.547754,3648
Gorkys Hernandez,BOS,AAA,31-31,504,0.123015873,0.289682539,0.424657534,0.218604651,0.318725099,0.376744186,0.695469285,0.158139535,6.68293464,0.284671532,1.335828507,54.04564861,-14.57333681,0.308271626,78.76194654,4146
Jose Lobaton,NYM,AAA,33-34,525,0.10095238,0.245714285,0.410852713,0.267665952,0.344761904,0.475374732,0.820136636,0.20770878,2.235407798,0.323899371,0.432512641,75.35326823,-0.43731468,0.350587302,101.9618292,4243
Shane Robinson,NYY,AAA,33-34,558,0.08422939,0.109318996,0.770491803,0.277327935,0.341772151,0.366396761,0.708168912,0.089068826,5.818691946,0.300230946,2.081414271,64.70814414,-6.512727844,0.31812598,89.87772172,4249
Rymer Liriano,MIL,AAA,27-28,651,0.132104454,0.330261136,0.4,0.236889692,0.343605546,0.446654611,0.790260157,0.209764919,5.370481455,0.323717948,-1.443457242,89.22612825,2.859545176,0.344920277,103.5009493,4779
Isaac Galloway,MIA,"AAA,R",28-29,483,0.053830227,0.250517598,0.214876033,0.251131221,0.30125523,0.438914027,0.740169257,0.187782806,7.448640862,0.306188925,1.220889869,55.66880909,-9.326314294,0.320552628,86.44346216,5238
Tuffy Gosewisch,WSN,AAA,34-35,394,0.0964467,0.228426395,0.422222222,0.214076246,0.306122448,0.325513196,0.631635644,0.11143695,1.708546407,0.269076305,-0.954085188,34.68932993,-14.68783661,0.288284894,72.41449069,5277
Kristopher Negron,ARI,AAA,32-33,781,0.107554417,0.271446862,0.396226415,0.295420974,0.38076923,0.488921713,0.869690943,0.193500739,6.913843251,0.389639639,1.264414424,132.0236667,23.16434197,0.377977007,121.3465013,5306
Juan Graterol,MIN,AAA,29-30,445,0.042696629,0.069662921,0.612903225,0.274698795,0.315315315,0.339759036,0.655074351,0.065060241,2.122381942,0.29090909,-0.455007133,42.02995473,-15.1253157,0.295124486,74.23721832,5398
Jake Smolinski,OAK,AAA,29-30,431,0.109048723,0.232018561,0.47,0.272727272,0.364269141,0.518716577,0.882985718,0.245989305,5.180796947,0.314960629,1.11850114,72.56596823,14.69923389,0.379184737,125.5890478,5408
Alex Liddi,KCR,AA,29-29,422,0.059241706,0.298578199,0.198412698,0.246819338,0.294536817,0.483460559,0.777997376,0.236641221,4.464174897,0.302040816,-0.549752017,54.69579784,3.289841233,0.338548234,106.3997277,5411
Steve Lombardozzi,OAK,AAA,29-29,480,0.10625,0.133333333,0.796875,0.242718446,0.32278481,0.300970873,0.623755683,0.058252427,4.405982621,0.278089887,-2.498881929,42.20475747,-20.45405553,0.28872647,67.35645865,5422
Abraham Almonte,ARI,"AAA,R",30-30,395,0.151898734,0.179746835,0.845070422,0.268072289,0.377215189,0.563253012,0.940468201,0.295180723,7.518444692,0.285714285,1.111561159,73.09862628,14.01055775,0.389284674,123.7209061,5486
Corban Joseph,BAL,"AA,AAA",29-30,948,0.089662447,0.093881856,0.955056179,0.338479809,0.398941798,0.536817102,0.9357589,0.198337293,4.286818876,0.347411444,0.818134942,181.0111468,55.02070114,0.404221252,143.6365267,5503
Kyle Higashioka,NYY,AAA,28-29,481,0.085239085,0.201663201,0.422680412,0.244755244,0.316666666,0.477855477,0.794522143,0.233100233,2.985957108,0.257234726,0.436234523,65.08640994,4.5606343,0.339670521,105.0348489,5517
Ruben Tejada,BAL,"AA,AAA",28-29,715,0.075524475,0.173426573,0.43548387,0.276295133,0.344585091,0.379905808,0.724490899,0.103610675,3.778088615,0.329411764,0.212124522,87.83407581,-0.042647987,0.325807268,97.37928035,5519
Cristhian Adames,MIA,"AAA,R",26-27,736,0.092391304,0.149456521,0.618181818,0.272171253,0.337431693,0.420489296,0.757920989,0.148318043,4.933567455,0.300373134,-0.362282037,94.24650472,-6.179666016,0.332715976,92.99669727,6013
Irving Falu,WSN,AAA,35-35,420,0.08095238,0.076190476,1.0625,0.275590551,0.336515513,0.359580052,0.696095565,0.083989501,4.717068635,0.291066282,0.686918326,46.41840534,-0.887538029,0.31604536,98.12383399,6165
Tony Sanchez,TEX,"AA,AAA",30-31,503,0.065606361,0.222664015,0.294642857,0.271523178,0.332669322,0.399558498,0.73222782,0.12803532,1.828201965,0.334328358,-0.183812694,62.39114935,-0.073441323,0.329430463,99.29272861,6178
Daniel Robertson,ARI,"AA,AAA",32-32,420,0.102380952,0.145238095,0.704918032,0.26197183,0.35971223,0.405633802,0.765346032,0.143661972,4.946364469,0.289655172,0.212764796,58.64677028,8.435913648,0.351378419,117.5042694,6266
Brandon Barnes,CLE,AAA,32-33,1098,0.081056466,0.275045537,0.294701986,0.263319672,0.333638025,0.473360655,0.80699868,0.210040983,5.15552133,0.3328125,3.546469417,153.7538949,17.57235327,0.349577802,113.8581636,629
Alcides Escobar,CHW,AAA,32-32,405,0.079012345,0.158024691,0.5,0.286103542,0.343209876,0.444141689,0.787351565,0.158038147,3.610412283,0.319865319,0.392883222,54.95486352,-0.185392614,0.340190703,99.66377992,6310
James Adduci,DET,AAA,33-34,682,0.063049853,0.218475073,0.288590604,0.304278922,0.346549192,0.469096671,0.815645863,0.164817749,4.602247154,0.368869936,0.913892575,97.40544554,6.187522645,0.351293432,109.689278,6448
Chase d'Arnaud,SFG,AAA,31-32,668,0.112275449,0.25,0.449101796,0.25087108,0.345808383,0.432055749,0.777864132,0.181184669,7.072501416,0.311224489,2.274388188,88.7361698,-5.605087238,0.34027265,96.61544399,6652
Josh Prince,ARI,"AA,AAA",30-31,428,0.13317757,0.228971962,0.581632653,0.284931506,0.381733021,0.421917808,0.803650829,0.136986302,4.743062825,0.366412213,0.295952654,65.2502981,13.26283686,0.365510334,126.3420202,6746
Eric Campbell,MIA,AAA,31-32,796,0.140703517,0.162060301,0.868217054,0.294385432,0.401257861,0.468892261,0.870150122,0.174506829,4.269087073,0.331406551,-0.607816673,136.9004354,25.34562907,0.381546424,123.3814151,6938
Eric Young Jr.,LAA,"AAA,R",33-34,499,0.096192384,0.184368737,0.52173913,0.281818181,0.350100603,0.425,0.775100603,0.143181819,6.488923865,0.336206896,-1.040924983,66.73500842,-1.237346876,0.342181555,99.83014994,7158
Juan Centeno,TEX,AAA,28-29,533,0.075046904,0.151969981,0.49382716,0.242038216,0.30798479,0.331210191,0.639194981,0.089171975,2.487820712,0.276214833,0.00497359,47.30169993,-23.96417597,0.288232708,66.21068397,7168
Cesar Puello,SFG,"A+,AAA",27-28,544,0.115808823,0.196691176,0.588785046,0.302690582,0.416206261,0.443946188,0.860152449,0.141255606,4.428052455,0.367469879,-0.803344909,94.92357274,20.43012118,0.386179907,127.9990789,7216
Matt Davidson,TEX,AAA,28-28,528,0.079545454,0.285984848,0.278145695,0.264392324,0.339015151,0.526652452,0.865667603,0.262260128,2.185671965,0.314878892,0.30686345,81.43807798,2.26749259,0.35689679,102.8640594,7226
Collin Cowgill,PHI,AAA,32-33,624,0.09775641,0.23076923,0.423611111,0.229357798,0.318327974,0.422018348,0.740346322,0.19266055,5.776057875,0.265091863,-0.184614214,75.41756572,-5.312655906,0.32525966,94.57127474,7250
Jake Elmore,CHW,AAA,31-32,808,0.113861386,0.139851485,0.814159292,0.306034482,0.392059553,0.409482758,0.801542311,0.103448276,3.447886844,0.353344768,-1.768785544,119.6185656,18.87549024,0.358169112,119.0264999,7290
Sean Kazmar Jr.,ATL,AAA,33-34,790,0.058227848,0.118987341,0.489361702,0.26286509,0.315589353,0.375521557,0.69111091,0.112656467,3.442473143,0.282958199,-0.418055059,83.45669183,-15.49414178,0.306118528,83.3031379,7349
Shane Peterson,SDP,AAA,30-31,776,0.077319587,0.257731958,0.3,0.269886363,0.330739299,0.446022727,0.776762026,0.176136364,5.34705563,0.348453608,0.96536713,101.201762,-6.092827274,0.336622479,95.2600796,7423
Ty Kelly,NYM,AAA,29-30,741,0.107962213,0.232118758,0.465116279,0.253456221,0.337856173,0.374807987,0.71266416,0.121351766,5.049422636,0.330508474,-0.514472252,86.39568187,-16.48527638,0.321530208,85.35536068,7740
Ryan Flaherty,ATL,AAA,31-32,518,0.127413127,0.25096525,0.507692307,0.263513513,0.361702127,0.454954954,0.816657081,0.191441441,3.173626086,0.32885906,-0.37950147,75.6729314,5.900361688,0.351780246,108.1029797,7888
Wilin Rosario,MIN,AAA,30-30,447,0.051454138,0.172259507,0.298701298,0.30024213,0.339325842,0.503631961,0.842957803,0.203389831,3.071958879,0.323987538,0.076446269,67.46104422,6.602539298,0.357271593,110.8490002,8002
Dean Anna,PHI,AAA,31-31,531,0.096045197,0.105461393,0.910714285,0.271300448,0.366795366,0.340807174,0.70760254,0.069506726,5.244360979,0.306122448,-0.359059353,63.40873633,3.600507925,0.327484344,106.0200879,8353
Pedro Florimon,PHI,"A+,AA,AAA,R",31-32,538,0.122676579,0.284386617,0.431372549,0.259740259,0.353159851,0.4004329,0.753592751,0.140692641,4.463838594,0.354304635,0.114534146,70.61528415,-1.397236031,0.335524061,97.86878385,8385
Tim Federowicz,HOU,AAA,30-31,405,0.098765432,0.212345679,0.465116279,0.26740947,0.33910891,0.420612813,0.759721723,0.153203343,1.303571421,0.322097378,-0.007971167,50.97752425,-2.115430173,0.33419048,98.23079511,8609
Donovan Solano,LAD,"AAA,R",30-31,464,0.05387931,0.112068965,0.48076923,0.326291079,0.36637931,0.4342723,0.80065161,0.107981221,3.466484575,0.354666666,0.271663156,68.04970601,5.601455032,0.355637299,108.9937496,8623
Paulo Orlando,KCR,AAA,32-33,679,0.057437407,0.210603829,0.272727272,0.251215559,0.311111111,0.440842787,0.751953898,0.189627228,5.472090079,0.289183222,1.16677621,81.72849137,-10.11136688,0.324947735,89.37278516,8628
Ryan Lavarnway,PIT,AAA,30-31,493,0.109533468,0.188640973,0.580645161,0.264775413,0.360488798,0.442080378,0.802569176,0.177304965,1.466532634,0.305031446,-0.017001922,71.37151732,11.37538986,0.358114897,121.7190749,8879
Gordon Beckham,SEA,AAA,31-31,425,0.134117647,0.122352941,1.096153846,0.301675977,0.4,0.458100558,0.858100558,0.156424581,4.073429968,0.325581395,0.175552692,71.79699176,16.31783442,0.383800272,129.4125491,9015
Danny Espinosa,LAD,AAA,31-32,782,0.078005115,0.257033248,0.303482587,0.236311239,0.307593307,0.399135446,0.706728753,0.162824207,4.439961824,0.290526315,1.791096241,83.94032515,-18.04817126,0.307597421,81.08403042,9219
Matt McBride,PHI,AAA,33-34,385,0.088311688,0.205194805,0.430379746,0.234604105,0.307086614,0.463343108,0.770429722,0.228739003,2.747685517,0.247967479,-0.882438678,48.15881126,0.985505542,0.333392029,104.519211,9373
Adam Rosales,CLE,AAA,35-36,723,0.078838174,0.246196403,0.320224719,0.226993865,0.294605809,0.394171779,0.688777588,0.167177914,2.989201395,0.27032967,-0.400644663,72.96416823,-15.406731,0.304903969,85.43966789,9682
Ryan Goins,PHI,AAA,30-31,459,0.11328976,0.237472766,0.47706422,0.29,0.370614035,0.4625,0.833114035,0.1725,4.479621207,0.368794326,-0.321806268,71.71886445,12.5893024,0.363380796,118.5203409,9807
Brandon Snyder,TBR,AAA,31-32,896,0.075892857,0.333705357,0.227424749,0.254975124,0.321428571,0.502487562,0.823916133,0.247512438,3.957019258,0.33548387,0.441734411,126.2240493,8.216223321,0.348505172,108.8150455,9856
Ivan De Jesus Jr.,BOS,"AA,AAA",31-32,588,0.096938775,0.180272108,0.537735849,0.252427184,0.332764505,0.33592233,0.668686835,0.083495146,1.654508745,0.301470588,-1.859526218,61.51860824,-7.214511484,0.308323084,90.36725865,9886
Destin Hood,TEX,"AA,AAA",28-28,416,0.060096153,0.290865384,0.20661157,0.222222222,0.273607748,0.391534391,0.665142139,0.169312169,4.889931381,0.278225806,-0.179538488,38.62505723,-13.35862861,0.293982917,74.86518149,9887
Trayce Thompson,CHW,AAA,27-28,547,0.087751371,0.34917733,0.2513089,0.21659919,0.288848263,0.443319838,0.732168101,0.226720648,5.671011006,0.285198555,0.446172349,61.08857435,-9.246066181,0.313419795,86.4254819,9952
Spencer Brickhouse,ARI,R,21-21,245,0.069387755,0.293877551,0.236111111,0.272321428,0.330612244,0.433035714,0.763647958,0.160714286,4.874253304,0.374149659,0.218378233,34.44081091,0.345148824,0.338508475,101.0122954,sa1052762
Marty Bechina,OAK,"A-,R",22-22,265,0.101886792,0.245283018,0.415384615,0.25,0.333333333,0.392241379,0.725574712,0.142241379,3.37288247,0.327272727,-1.208451979,36.57056797,5.08658626,0.342412022,113.2308791,sa1053075
Jeff Houghtby,SFG,A-,22-22,239,0.117154811,0.20920502,0.56,0.235294117,0.343096234,0.382352941,0.725449175,0.147058824,3.898354034,0.291390728,-1.367042324,32.37219413,3.467917018,0.346590473,111.9979372,sa1054552
Dean Miller,BOS,R,22-22,147,0.102040816,0.272108843,0.375,0.2890625,0.369863013,0.5078125,0.877675513,0.21875,5.757226722,0.388235294,0.076718993,26.55499506,8.534442785,0.410631579,147.3594963,sa1056110
Cole Kleszcz,NYM,R,22-22,189,0.047619047,0.296296296,0.160714285,0.25433526,0.306878306,0.404624277,0.711502583,0.150289017,5.33713924,0.353448275,-0.333914672,23.95778437,-1.257405355,0.321576032,95.01330203,sa1056328
Eric Rivera,TOR,R,21-21,248,0.120967741,0.112903225,1.071428571,0.283653846,0.37804878,0.350961538,0.729010318,0.067307692,7.801966819,0.320652173,1.65441134,35.97801684,2.891418681,0.343968661,108.7389422,sa1115765
Colin Simpson,COL,R,22-22,236,0.105932203,0.292372881,0.36231884,0.309178743,0.382978723,0.666666666,1.049645389,0.357487923,6.870082519,0.37704918,0.29984159,52.63160534,19.78843696,0.433820028,160.2513032,sa1159681
Quincy McAfee,CIN,R,21-21,225,0.075555555,0.111111111,0.68,0.290816326,0.358744394,0.357142857,0.715887251,0.066326531,3.710690558,0.32183908,-0.296180563,30.03083419,-1.281508547,0.330294943,95.90733738,sa1159899
Beau Philip,ATL,R,20-20,239,0.10878661,0.213389121,0.509803921,0.193236714,0.297071129,0.280193236,0.577264365,0.086956522,3.62488195,0.235294117,-1.131857325,22.11263659,-9.773238245,0.27970665,69.34931754,sa1169595
Tyler Callihan,CIN,R,19-19,238,0.042016806,0.210084033,0.2,0.263392857,0.298319327,0.441964285,0.740283612,0.178571428,7.838177367,0.311764705,0.973372941,31.49361532,-0.379643387,0.327745959,98.50371678,sa1169610
Ivan Johnson,CIN,R,20-20,210,0.085714285,0.219047619,0.391304347,0.255319148,0.326923076,0.414893617,0.741816693,0.159574469,5.991233971,0.308823529,0.498237254,29.22780368,1.210926211,0.336762876,104.3221312,sa1169627
Ryan Ward,LAD,R,21-21,209,0.09090909,0.143540669,0.633333333,0.271276595,0.339712918,0.414893617,0.754606535,0.143617022,6.430956836,0.303225806,-0.255555373,29.26568578,0.179998527,0.337875457,100.618856,sa1169792
Clay Dungan,KCR,R,23-23,293,0.095563139,0.109215017,0.875,0.356862745,0.42662116,0.494117647,0.920738807,0.137254902,7.883667336,0.395555555,1.822569089,59.41750571,18.64187717,0.410437224,145.7181847,sa1169803
Cody Milligan,ATL,R,20-20,263,0.16730038,0.205323193,0.814814814,0.252336448,0.384030418,0.29906542,0.683095838,0.046728972,4.451734737,0.329192546,-0.096797746,36.65950113,1.571697435,0.337019332,104.4793269,sa1169818
Scott Ota,NYM,R,21-21,211,0.099526066,0.180094786,0.552631578,0.273224043,0.355450236,0.519125683,0.874575919,0.24590164,4.653490885,0.304964539,-0.315299209,37.55968675,9.409395575,0.384243541,133.425571,sa1169866
Brandon Parker,ATL,R,20-20,204,0.073529411,0.323529411,0.227272727,0.210227272,0.294117647,0.318181818,0.612299465,0.107954546,5.964891507,0.297297297,0.026683049,20.11346039,-7.102934866,0.287134102,73.90199989,sa1169878
Zac Ching,LAD,R,22-22,209,0.133971291,0.224880382,0.59574468,0.31638418,0.406698564,0.468926553,0.875625117,0.152542373,4.663105263,0.403100775,-2.35479988,38.96472621,9.879038964,0.391527618,133.9652932,sa1169881
Kennie Taylor,NYM,"A-,R",22-22,215,0.05116279,0.204651162,0.25,0.247474747,0.289719626,0.378787878,0.668507504,0.131313131,7.435857791,0.294117647,0.389470932,24.24451059,-2.653603153,0.306492696,89.65118409,sa1169940
Aaron Shackelford,PIT,R,22-22,234,0.085470085,0.23076923,0.37037037,0.273584905,0.339055793,0.490566037,0.82962183,0.216981132,4.278009682,0.333333333,-1.037539868,38.6980951,7.479288771,0.368797129,123.9576385,sa1169950
David Vinsky,STL,"A-,R",20-20,281,0.074733096,0.181494661,0.411764705,0.278431372,0.338078291,0.372549019,0.71062731,0.094117647,5.748438777,0.338235294,0.182847716,36.49343294,4.644799074,0.336627883,114.8830845,sa1169997
Cam Devanney,MIL,R,22-22,260,0.107692307,0.157692307,0.682926829,0.286363636,0.384615384,0.463636363,0.848251747,0.177272727,7.467290262,0.32,-0.40330515,46.47869913,10.29370165,0.387065748,128.4464889,sa1170010
Burle Dixon,KCR,R,20-20,191,0.104712041,0.324607329,0.322580645,0.203592814,0.3,0.329341317,0.629341317,0.125748503,7.581518123,0.303921568,0.079621785,19.88755579,-5.594461342,0.293893918,78.04545333,sa1170041
Jake Means,KCR,R,23-23,266,0.135338345,0.191729323,0.705882352,0.266666666,0.409774436,0.4,0.809774436,0.133333334,4.129962957,0.324840764,-0.243008721,47.15631937,11.66827457,0.383352577,132.8794518,sa1170316
Elvis Peralta,OAK,R,22-22,214,0.140186915,0.219626168,0.638297872,0.282485875,0.398104265,0.378531073,0.776635338,0.096045198,6.224828388,0.375,-1.082290115,36.28533181,6.500654569,0.378898494,121.8254995,sa1170420
Hill Alexander,TBR,A-,23-23,269,0.096654275,0.256505576,0.376811594,0.264069264,0.354477611,0.385281385,0.739758996,0.121212121,7.468007264,0.354037267,0.819410992,37.6506858,7.620800783,0.351657116,125.3773892,sa1170495
Max Smith,MIN,R,22-22,241,0.091286307,0.2406639,0.379310344,0.286384976,0.352697095,0.450704225,0.80340132,0.164319249,4.685036014,0.355263157,-0.391001203,38.5807047,6.428002457,0.362327581,119.9921064,sa1170615
Josh Bissonette,PIT,R,22-22,216,0.092592592,0.129629629,0.714285714,0.265957446,0.342723004,0.356382978,0.699105982,0.090425532,5.923536991,0.308641975,0.451503671,28.35490139,-0.462458293,0.327093429,98.39520935,sa1170619
Chandler Redmond,STL,R,22-22,212,0.117924528,0.259433962,0.454545454,0.287292817,0.382075471,0.552486187,0.934561658,0.26519337,3.966338688,0.344827586,0.048401088,42.75086006,14.46715519,0.413160206,151.1501419,sa1170749
Cody Birdsong,ATL,R,22-22,224,0.049107142,0.263392857,0.186440677,0.23444976,0.278026905,0.339712918,0.617739823,0.105263158,1.570587185,0.306122448,-0.779522117,21.46974454,-8.414924768,0.283773327,71.84200139,sa1170766
Willie Carter,ATL,R,22-22,212,0.094339622,0.235849056,0.4,0.241935483,0.330188679,0.370967741,0.70115642,0.129032258,5.047346277,0.308270676,0.177973035,27.73113703,-0.552567844,0.326524265,98.04633853,sa1170876
Kevin Hardin,MIL,R,20-20,161,0.093167701,0.440993788,0.211267605,0.205673758,0.298136645,0.361702127,0.659838772,0.156028369,3.351190471,0.363636363,-0.082851366,18.16661772,-4.241480576,0.309611575,81.07166204,sa1170904
Javier Reynoso,NYY,R,18-18,148,0.094594594,0.324324324,0.291666666,0.214285714,0.31081081,0.261904761,0.572715571,0.047619047,1.99338924,0.325,-0.573228197,13.50861241,-4.634528653,0.29131548,74.45575362,sa1170909
Angelo Armenta,TBR,R,23-23,185,0.118918918,0.178378378,0.666666666,0.23899371,0.335135135,0.327044025,0.66217916,0.088050315,4.319165569,0.285714285,-1.028232137,22.39419668,-2.287338241,0.314592291,90.73259322,sa1171023
Gaspar Palacio,CLE,R,18-19,309,0.093851132,0.233009708,0.402777777,0.209558823,0.285714285,0.308823529,0.594537814,0.099264706,7.276911076,0.27093596,-1.331103262,29.79283381,-11.199034,0.290532287,72.42331996,sa187955
Caldioli Sanfler,WSN,"A-,R",20-21,289,0.065743944,0.238754325,0.275362318,0.253787878,0.310104529,0.356060606,0.666165135,0.102272728,7.338567971,0.331606217,0.788255231,32.62843537,-0.913564261,0.315827902,98.3966754,sa3002621
Jesus Feliz,MIN,R,18-19,314,0.035031847,0.184713375,0.189655172,0.257731958,0.303514376,0.446735395,0.750249771,0.189003437,7.180442962,0.298245614,-1.314631812,43.74428066,4.277766002,0.352704531,110.4550833,sa3002624
Victor Heredia,MIN,R,18-19,417,0.071942446,0.170263788,0.422535211,0.303523035,0.35971223,0.455284552,0.814996782,0.151761517,4.618827666,0.344481605,-1.661544831,68.6184849,15.84441713,0.385574189,129.4130751,sa3002625
Wander Valdez,MIN,R,18-19,311,0.112540192,0.228295819,0.492957746,0.281481481,0.363344051,0.444444444,0.807788495,0.162962963,6.268492129,0.352040816,-0.392670678,51.08709619,11.63198503,0.385065579,129.8949816,sa3002626
Francisco Martinez,MIN,R,19-20,294,0.098639455,0.357142857,0.276190476,0.237547892,0.31632653,0.440613026,0.756939556,0.203065134,6.548058479,0.36423841,0.184606354,42.22593442,5.28119544,0.358505149,113.8950164,sa3002630
Alberoni Nunez,MIN,R,19-20,266,0.071428571,0.259398496,0.275362318,0.231404958,0.288973384,0.359504132,0.648477516,0.128099174,5.345302712,0.301775147,-0.923444972,28.68508163,-5.532654051,0.310323786,81.46825282,sa3002633
